exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T,r0
ARG,16,2014,TRUE,TRUE,FALSE,TRUE,2,ARGA140526,INF_A,613,05,26,0.6098094823532157,0.09559297533523203,5393.444328633668,3.930758098816177e-4,1,133,NA,NA,FALSE,2.8139518677088295
ARG,16,2014,TRUE,TRUE,FALSE,TRUE,2,ARGB140602,INF_B,4021,06,02,0.7278814471383208,0.08084221875513606,3696.219265470255,1.1749816405825397e-4,1,112,NA,NA,FALSE,2.3797367082463636
ARG,17,2013,TRUE,TRUE,TRUE,TRUE,2,ARGA130506,INF_A,3535,05,06,0.5699863835298222,0.10508760524796304,3586.460581205905,0.00110539426104443,1,98,NA,NA,FALSE,3.0934434462734575
ARG,17,2013,TRUE,TRUE,TRUE,TRUE,2,ARGB130617,INF_B,1323,06,17,0.746683478180059,0.07669764738142855,3115.522599694489,1.48326007309089e-4,1,140,NA,NA,FALSE,2.257733764860644
ARG,18,2018,FALSE,TRUE,FALSE,TRUE,2,ARGA180521,INF_A,9331,05,21,0.6657695980462783,0.08853825547294242,870.2949791477146,5.92234999205311e-4,1,84,NA,NA,FALSE,2.606283447900415
ARG,18,2018,FALSE,TRUE,FALSE,TRUE,2,ARGB180514,INF_B,854,05,14,0.6116769239108778,0.09516848381254354,731.743590497436,3.822832297666584e-4,1,91,NA,NA,FALSE,2.801456193116561
ARG,19,2016,TRUE,TRUE,FALSE,TRUE,2,ARGA160307,INF_A,6006,03,07,0.6393201080399487,0.09716907246291764,246.6125919638639,8.858440170935982e-4,1,42,NA,NA,FALSE,2.860347133057442
ARG,19,2016,TRUE,TRUE,FALSE,TRUE,2,ARGB160314,INF_B,1724,03,14,0.6115468131437278,0.07272430297373181,1748.125909784222,4.464465678966814e-4,1,NA,90.1167288540327,NA,FALSE,2.1407711964514164
ARG,20,2011,TRUE,FALSE,FALSE,TRUE,1,ARGA110509,INF_A,3897,05,09,0.6921561694526596,0.0833516132579856,1940.0733861664603,5.101197204848559e-4,1,119,NA,NA,FALSE,2.453605267346534
ARG,21,2019,FALSE,TRUE,FALSE,TRUE,2,ARGA190318,INF_A,4932,03,18,0.6721052971435956,0.0705451214561105,649.5706632194037,0.0011721873970461,1,91,NA,NA,FALSE,2.0766230529285004
ARG,21,2019,FALSE,TRUE,FALSE,TRUE,2,ARGB190715,INF_B,8262,07,15,0.6962067546907995,0.08094774644102459,2668.449700292263,1.779286972479111e-4,1,175,NA,NA,FALSE,2.3828431062610678
ARG,22,2011,TRUE,TRUE,FALSE,TRUE,1,ARGA110509,INF_A,6042,05,09,0.6001549429367018,0.09631614270516664,1754.4033230212356,5.042253959930337e-4,1,112,NA,NA,FALSE,2.835239605266503
